arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_nowait_chunked	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	205041751	1560.7	5111310	6139060	8877618	9348821	320	924	4572691	8233324	0	0	170650951	533284	20	65536	2	multi
uring_batched_stream	forward	1	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	91465139	3498.6	4314389	5636124	7348881	7545021	320	707	4112256	7156861	0	0	88636426	276988	5	65536	2	multi
uring_whole	forward	1	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58054656	5512.0	2720227	3634045	4735381	4919319	320	320	2533341	4552578	0	0	70917820	221618	5	65536	2	multi
pread_blocking_pooled	forward	1	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	59826500	5348.8	2878318	3601392	4512575	4741756	320	320	2720826	4434035	0	0	70721047	221003	25	65536	2	multi
pread_nowait	forward	1	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58867589	5435.9	2724296	3654000	4520909	4890864	320	320	2550863	4405782	0	0	69114099	215981	23	65536	2	multi
pread_nowait_chunked	forward	1	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	181279580	1765.2	9018875	10906992	13987304	14802767	320	942	8267731	13301582	0	0	115862547	362070	26	65536	2	multi
uring_batched_stream	forward	2	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	95153234	3363.0	4397324	6319897	8518391	8718187	320	728	4167750	8299540	0	0	91455044	285797	5	65536	2	multi
uring_whole	forward	2	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	60324105	5304.7	2894012	3541981	4653621	4853546	320	320	2712729	4496139	0	0	66156080	206737	5	65536	2	multi
pread_blocking_pooled	forward	2	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	57319751	5582.7	2890307	3496356	4482179	4879960	320	320	2785329	4428825	0	0	69017208	215678	23	65536	2	multi
pread_nowait	forward	2	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	55568839	5758.6	2621106	3471240	4597330	4925756	320	320	2441385	4275547	0	0	67544829	211077	24	65536	2	multi
pread_nowait_chunked	forward	2	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	177905769	1798.7	8463257	10620831	12784006	12878325	320	948	7874660	11959847	0	0	115630375	361344	27	65536	2	multi
uring_batched_stream	forward	3	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	84815976	3772.9	4062891	5154428	6561524	6857988	320	732	3854051	6326160	0	0	83521461	261004	5	65536	2	multi
uring_whole	forward	3	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	57629095	5552.8	2897011	3564829	4581058	4992013	320	320	2715691	4342586	0	0	67604322	211263	5	65536	2	multi
pread_blocking_pooled	forward	3	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	59276748	5398.4	2857803	3432694	4595642	5609611	320	320	2749020	4424305	0	0	68373650	213667	24	65536	2	multi
pread_nowait	forward	3	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	67140200	4766.1	3204284	4139387	5653420	5998911	320	320	2969197	5474304	0	0	71937744	224805	22	65536	2	multi
pread_nowait_chunked	forward	3	16	0	320	40	1.0000	1.0000	0.0000	0.0001	320	189636815	1687.4	9212124	11726479	13920496	14886569	320	953	8514427	13313028	0	0	119931074	374784	26	65536	2	multi
uring_batched_stream	forward	4	16	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	88101139	3632.2	4231623	5439842	6668764	7045709	320	707	3993024	6545194	0	0	94007966	293774	5	65536	2	multi
