arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_nowait	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	59352009	5391.6	1505586	1863834	2462289	3022081	320	320	1304640	2315123	0	0	70179152	219309	14	65536	2	multi
pread_nowait_escalate	forward	2	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	66987980	4777.0	1646141	1844804	2023464	2597493	320	320	1498239	1876075	0	0	76355333	238610	15	65536	2	multi
pread_nowait_chunked	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	205744532	1555.3	5190365	5842016	6879865	8002212	320	936	4723205	6449516	0	0	124534633	389170	15	65536	2	multi
pread_blocking_pooled	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	60373699	5300.3	1538285	1889960	2147005	2315339	320	320	1445086	2023308	0	0	67909615	212217	15	65536	2	multi
uring_whole	forward	3	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	61265173	5223.2	1582121	1934056	2704550	3944111	320	320	1395121	2441009	0	0	67511548	210973	5	65536	2	multi
pread_nowait	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	57301394	5584.5	1373958	1926168	2297909	2642530	320	320	1127011	2067529	0	0	71885083	224640	15	65536	2	multi
pread_nowait_escalate	forward	3	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	65949409	4852.2	1609977	1883603	2253247	2496186	320	320	1487369	2018552	0	0	77281702	241505	14	65536	2	multi
pread_nowait_chunked	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	198209464	1614.5	4853324	5984653	8084072	8905969	320	922	4264123	6682536	0	0	163785373	511829	16	65536	2	multi
pread_blocking_pooled	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	63389327	5048.2	1449954	2189055	3058178	4235503	320	320	1315061	2859221	0	0	92479984	288999	16	65536	2	multi
uring_whole	forward	4	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58938755	5429.4	1332699	1945527	2704934	3542310	319	319	1082941	2350583	0	0	74309201	232216	5	65536	2	multi
pread_nowait	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	58842825	5438.2	1462336	1885140	2428077	3368602	320	320	1251444	1937079	0	0	73616188	230050	14	65536	2	multi
pread_nowait_escalate	forward	4	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	66506050	4811.6	1632387	1880137	1980516	2215256	320	320	1487406	1862539	0	0	71521308	223504	15	65536	2	multi
pread_nowait_chunked	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	201542288	1587.8	5042600	5728340	6201548	7104470	320	946	4585213	5805005	0	0	130948241	409213	15	65536	2	multi
pread_blocking_pooled	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	60518426	5287.6	1555690	2006226	2315884	2527300	320	320	1472505	2204038	0	0	68209115	213153	18	65536	2	multi
uring_whole	forward	5	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	70063038	4567.3	1486276	2391529	4644871	5417379	319	319	1201961	4281770	0	0	84389728	263717	5	65536	2	multi
pread_nowait	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58941841	5429.1	1510815	1818491	2058287	2199554	320	320	1319678	1871139	0	0	68556104	214237	14	65536	2	multi
pread_nowait_escalate	forward	5	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	67607229	4733.2	1643996	1979848	2276193	2749674	320	320	1500313	2091662	0	0	73383211	229322	14	65536	2	multi
pread_nowait_chunked	forward	5	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	203442997	1572.9	5060987	5792730	7765684	8414803	320	939	4496058	6705171	0	0	183971490	574910	16	65536	2	multi
