label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct	peak_named	peak_in_flight	rss_kib	rings_built	monitors	short_reads	reads_per_ask
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	6	1	128	120747	218971	468177	123637	18801182	6808	6	0	0	39.1	0.000	2	1	488	0	0	0	1.00
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	7	0	128	121951	250175	472142	119300	18689099	6849	6	0	0	45.3	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	7	1	128	84741	554735	943660	167256	27777492	4608	6	0	0	28.9	0.000	2	1	244	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	8	0	128	80435	513677	1142190	152226	27023274	4737	6	0	0	28.9	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	8	1	128	138299	204481	356457	105160	17644241	7254	6	0	0	54.7	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	9	0	128	137190	210053	372439	107898	17629393	7261	6	0	0	55.5	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	9	1	128	81935	453332	916107	155986	25662043	4988	6	0	0	29.7	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	10	0	128	82490	441882	673733	155746	23636926	5415	6	0	0	28.9	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	10	1	128	121742	303236	460379	106073	19118165	6695	6	0	0	46.9	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill_serial	off	cold	sweep	250000	250000	1	1	11	0	128	157538	395150	511283	117396	26046112	4914	6	0	0	61.7	0.000	2	1	0	0	0	0	1.00
fill250_cold	product_fill	off	cold	sweep	250000	250000	1	1	11	1	128	80498	445771	966612	154907	24989021	5122	6	0	0	28.9	0.000	2	1	0	0	0	0	1.00
