arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_blocking_pooled	forward	5	16	0	320	40	0.0000	0.0000	1.0000	0.0000	320	13631528	23475.0	507569	1165802	2020911	3137263	320	320	188060	1516953	0	0	46668491	145839	35	65536	2	multi
uring_whole	forward	5	16	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	11823921	27063.8	481248	776100	1310625	1636303	0	0	0	0	0	0	43066761	134583	5	65536	2	multi
uring_batched_stream	forward	5	16	0	320	40	0.0000	0.0000	1.0000	0.0000	320	11665002	27432.5	487744	730704	1233912	1391535	0	0	0	0	0	0	44854497	140170	5	65536	2	multi
pread_nowait_chunked	forward	1	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	9934399	32211.3	928217	1172825	1396698	1565538	0	0	0	0	0	0	39985251	124953	5	65536	2	multi
pread_nowait	forward	1	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	13816687	23160.4	1004206	2106294	5013714	6709667	0	0	0	0	0	0	40362711	126133	5	65536	2	multi
pread_blocking_pooled	forward	1	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	16283888	19651.3	1069648	2310585	5591667	6545905	320	320	271085	1933661	0	0	56750344	177344	49	65536	2	multi
uring_whole	forward	1	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	14260324	22439.9	1070683	1530495	2707198	3587396	0	0	0	0	0	0	53388255	166838	5	65536	2	multi
uring_batched_stream	forward	1	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	15841300	20200.4	1159801	1846329	3067484	3574328	0	0	0	0	0	0	59931758	187286	5	65536	2	multi
pread_nowait_chunked	forward	2	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	10711323	29874.9	1024133	1323525	1578954	1699163	0	0	0	0	0	0	43010760	134408	5	65536	2	multi
pread_nowait	forward	2	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	9028721	35442.5	1002104	1523670	2581144	2935959	0	0	0	0	0	0	47005080	146890	5	65536	2	multi
pread_blocking_pooled	forward	2	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	14187238	22555.5	1115795	2361540	3267707	4183421	320	320	216083	1603825	0	0	53463617	167073	37	65536	2	multi
uring_whole	forward	2	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	13768509	23241.4	1035603	1609935	2482631	3195992	0	0	0	0	0	0	50950430	159220	5	65536	2	multi
uring_batched_stream	forward	2	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	13243940	24162.0	1053435	1590077	2560655	3405671	0	0	0	0	0	0	51631692	161349	5	65536	2	multi
pread_nowait_chunked	forward	3	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	10472482	30556.3	1001923	1306153	1578200	1623651	0	0	0	0	0	0	42296940	132177	5	65536	2	multi
pread_nowait	forward	3	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	10822961	29566.8	936460	1497278	2097171	3467686	0	0	0	0	0	0	41668804	130215	5	65536	2	multi
pread_blocking_pooled	forward	3	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	15138788	21137.8	1100313	2609629	3763676	4542380	320	320	233908	2040151	0	0	52270392	163344	45	65536	2	multi
uring_whole	forward	3	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	15713269	20365.0	1116344	1800758	3345018	4202868	0	0	0	0	0	0	57997303	181241	5	65536	2	multi
uring_batched_stream	forward	3	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	14216557	22509.0	1062145	1858367	2861693	3106944	0	0	0	0	0	0	52994893	165609	5	65536	2	multi
pread_nowait_chunked	forward	4	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	9858190	32460.3	924635	1201586	1413065	1649259	0	0	0	0	0	0	39708956	124090	5	65536	2	multi
pread_nowait	forward	4	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	9922068	32251.3	874102	1274849	1796726	2441755	0	0	0	0	0	0	39550983	123596	5	65536	2	multi
pread_blocking_pooled	forward	4	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	13718673	23325.9	944891	2407583	3676405	4760770	320	320	236112	1966917	0	0	50941762	159193	45	65536	2	multi
uring_whole	forward	4	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	15274250	20950.3	822122	1617295	7095824	8053758	0	0	0	0	0	0	52801847	165005	5	65536	2	multi
uring_batched_stream	forward	4	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	14583068	21943.3	1107143	1636856	2748973	2904792	0	0	0	0	0	0	54625670	170705	5	65536	2	multi
pread_nowait_chunked	forward	5	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	8280188	38646.5	935713	1247421	1486014	1654209	0	0	0	0	0	0	40696934	127177	5	65536	2	multi
pread_nowait	forward	5	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	10855132	29479.1	955042	1372561	2161354	2511248	0	0	0	0	0	0	43363920	135512	5	65536	2	multi
pread_blocking_pooled	forward	5	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	13659691	23426.6	953198	2129272	3668546	4808316	320	320	279091	1627273	0	0	51944976	162328	41	65536	2	multi
uring_whole	forward	5	32	0	320	40	0.0000	0.0000	1.0000	0.0000	320	13306501	24048.4	989911	1481512	2490634	2957467	0	0	0	0	0	0	49435630	154486	5	65536	2	multi
uring_batched_stream	forward	5	32	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	14612905	21898.5	1035308	1683297	3690827	4464356	0	0	0	0	0	0	51922964	162259	5	65536	2	multi
